id;nome;esfera;categoria;uf;criado_em;Ano do ato legal mais recente;Ato Legal de Criação;municipios;area;amazonia;caatinga;cerrado;mata;pampa;pantanal;mar;bioma;grupo;latitude;longitude
0330.33.3969;ÁREA DE PROTEÇÃO AMBIENTAL DAS LAGUNAS E FLORESTAS DE NITERÓI;Municipal;Área de Proteção Ambiental;RJ;1992;2022;Lei ordinária 1157 de 29/12/1992;NITERÓI (RJ);8689.0;0;0;0;8675;0;0;14;Mata Atlântica;Uso Sustentável;-22.8832;-43.1034
0380.33.3524;ÁREA DE PROTEÇÃO AMBIENTAL DA BAÍA DE PARATY;Municipal;Área de Proteção Ambiental;RJ;1984;1987;Lei ordinária 685 de 11/10/1984;PARATY (RJ);6461.0;0;0;0;208;0;0;6253;Área Marinha;Uso Sustentável;-23.2221;-44.7175
0452.33.2553;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DE ITAPEBUSSUS;Municipal;Área de Relevante Interesse Ecológico;RJ;2002;2020;Decreto 038/2002 de 13/06/2002;RIO DAS OSTRAS (RJ);875.0;0;0;0;843;0;0;32;Mata Atlântica;Uso Sustentável;-22.5174;-41.9475
0455.33.1767;ÁREA DE PROTEÇÃO AMBIENTAL DAS BRISAS;Municipal;Área de Proteção Ambiental;RJ;1992;1999;Lei ordinária 1918 de 05/10/1992;RIO DE JANEIRO (RJ);103.0;0;0;0;103;0;0;0;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1801;PARQUE NATURAL MUNICIPAL DARKE DE MATTOS;Municipal;Parque;RJ;1975;2003;Decreto 394 de 18/05/1975;RIO DE JANEIRO (RJ);7.0;0;0;0;3;0;0;4;Área Marinha;Proteção Integral;-22.9129;-43.2003
0455.33.1803;PARQUE NATURAL MUNICIPAL DA PRAINHA;Municipal;Parque;RJ;1999;2003;Decreto 17426 de 25/03/1999;RIO DE JANEIRO (RJ);147.0;0;0;0;145;0;0;2;Mata Atlântica;Proteção Integral;-22.9129;-43.2003
0490.33.3699;ÁREA DE PROTEÇÃO AMBIENTAL DE ITAOCA;Municipal;Área de Proteção Ambiental;RJ;2018;2019;Decreto 113/2018 de 06/06/2018;SÃO GONÇALO (RJ);3068.0;0;0;0;3065;0;0;3;Mata Atlântica;Uso Sustentável;-22.8268;-43.0634
0520.32.2778;PARQUE NATURAL MUNICIPAL DE JACARENEMA;Municipal;Parque;ES;2003;2008;Decreto 033 de 09/02/2003;VILA VELHA (ES);346.0;0;0;0;346;0;0;0;Mata Atlântica;Proteção Integral;-20.3417;-40.2875
0540.42.3159;MONUMENTO NATURAL MUNICIPAL DA GALHETA;Municipal;Monumento Natural;SC;2014;2016;Lei ordinária 9.698 de 04/12/2014;FLORIANÓPOLIS (SC);253.0;0;0;0;231;0;0;22;Mata Atlântica;Proteção Integral;-27.5945;-48.5477
0540.42.3430;PARQUE NATURAL MUNICIPAL LAGOA DO JACARÉ DAS DUNAS DO SANTINHO;Municipal;Parque;SC;2016;2017;Lei ordinária 9.948 de 07/01/2016;FLORIANÓPOLIS (SC);221.0;0;0;0;194;0;0;27;Mata Atlântica;Proteção Integral;-27.5945;-48.5477
0860.29.3847;MONUMENTO NATURAL PENÍNSULA DA SIRIBINHA;Municipal;Monumento Natural;BA;2020;2018;Lei ordinária 968 de 30/07/2020;CONDE (BA);58.0;0;0;0;55;0;0;4;Mata Atlântica;Proteção Integral;-11.8179;-37.6131
1160.26.4339;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ORLA MARÍTIMA;Municipal;Área de Relevante Interesse Ecológico;PE;1996;2022;Lei ordinária 16176 de 09/04/1996;RECIFE (PE);463.0;0;0;0;348;0;0;116;Mata Atlântica;Uso Sustentável;-8.04666;-34.8771
1850.43.3207;REFÚGIO DE VIDA SILVESTRE DO MOLHE LESTE;Municipal;Refúgio de Vida Silvestre;RS;1996;2016;Lei ordinária 007/1996 de 10/05/1996;SÃO JOSÉ DO NORTE (RS);24.0;0;0;0;0;0;0;24;Área Marinha;Proteção Integral;-32.0151;-52.0331
2530.29.3033;PARQUE NATURAL MUNICIPAL MARINHO DO RECIFE DE FORA;Municipal;Parque;BA;1997;2023;Lei ordinária 260 de 16/12/1997;PORTO SEGURO (BA);1970.0;0;0;0;0;0;0;1970;Área Marinha;Proteção Integral;-16.4435;-39.0643
4500.27.4660;ARIE LAGOA AZUL;Municipal;Área de Relevante Interesse Ecológico;AL;2022;2023;Decreto 046_2022 de 21/12/2022;MARAGOGI (AL);170.0;0;0;0;0;0;0;170;Área Marinha;Uso Sustentável;-9.00744;-35.2267
5070.35.3577;ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY;Municipal;Área de Proteção Ambiental;SP;2013;2016;Lei ordinária 2257/2013 de 23/08/2013;SÃO SEBASTIÃO (SP);393.0;0;0;0;393;0;0;0;Mata Atlântica;Uso Sustentável;-23.7951;-45.4143
0000.00.0140;PARQUE NACIONAL DA LAGOA DO PEIXE;Federal;Parque;RS;1986;1986;Decreto Nº 93.546 de 06/11/1986;MOSTARDAS (RS) - TAVARES (RS);36716.0;0;0;0;0;32486;0;4230;Pampa;Proteção Integral;-31.194850000000002;-51.00235
0000.00.0013;ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU;Federal;Área de Proteção Ambiental;RJ;1983;1983;Decreto Nº 89.242 de 27/12/1983;PARATY (RJ);32611.0;0;0;0;31934;0;0;676;Mata Atlântica;Uso Sustentável;-23.2221;-44.7175
0000.00.0186;PARQUE NACIONAL MARINHO DE FERNANDO DE NORONHA;Federal;Parque;PE;1988;1988;Decreto Nº 96.693 de 14/09/1988;FERNANDO DE NORONHA (PE);10933.0;0;0;0;1169;0;0;9764;Área Marinha;Proteção Integral;-3.8396;-32.4107
0000.00.0203;RESERVA BIOLÓGICA DO ATOL DAS ROCAS;Federal;Reserva Biológica;RN;1979;1979;Decreto Nº 83.549 de 05/06/1979;NATAL (RN);35187.0;0;0;0;715;0;0;34472;Área Marinha;Proteção Integral;-5.79357;-35.1986
0000.35.0841;PARQUE ESTADUAL DA ILHA DO CARDOSO;Estadual;Parque;SP;1962;1962;Decreto 40319 de 03/07/1962;CANANÉIA (SP);13155.0;0;0;0;13086;0;0;70;Mata Atlântica;Proteção Integral;-25.0144;-47.9341
0000.35.1702;ÁREA DE PROTEÇÃO AMBIENTAL ILHA COMPRIDA;Estadual;Área de Proteção Ambiental;SP;1987;1987;Decreto 26881 de 11/03/1987;ILHA COMPRIDA (SP);18908.0;0;0;0;18651;0;0;257;Mata Atlântica;Uso Sustentável;-24.7307;-47.5383
0455.33.1811;MONUMENTO NATURAL DOS MORROS DO PÃO DE AÇÚCAR E URCA;Municipal;Monumento Natural;RJ;2006;2006;Decreto 26578 de 01/06/2006;RIO DE JANEIRO (RJ);91.0;0;0;0;88;0;0;4;Mata Atlântica;Proteção Integral;-22.9129;-43.2003
0000.00.0071;ESTAÇÃO ECOLÓGICA DOS TUPINIQUINS;Federal;Estação Ecológica;SP;1986;1986;Decreto Nº 92.964 de 21/07/1986;CANANÉIA (SP) - ITANHAÉM (SP) - PERUÍBE (SP);1728.0;0;0;0;31;0;0;1697;Área Marinha;Proteção Integral;-24.5;-47.241099999999996
0000.00.1053;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DO CURUSSU MIRIM;Federal;Reserva Particular do Patrimônio Natural;SP;1999;1999;Portaria 87/99-N de 15/10/1999;UBATUBA (SP);23.0;0;0;0;9;0;0;14;Área Marinha;Uso Sustentável;-23.4332;-45.0834
0000.00.1095;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DAS ARANHAS;Federal;Reserva Particular do Patrimônio Natural;SC;1999;1999;Portaria 43 de 11/05/1999;FLORIANÓPOLIS (SC);44.0;0;0;0;44;0;0;0;Mata Atlântica;Uso Sustentável;-27.5945;-48.5477
0000.00.1142;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GLEBA O SAQUINHO DE ITAPIRAPUÁ;Federal;Reserva Particular do Patrimônio Natural;RJ;1998;1998;Portaria 3 de 20/01/1998;ANGRA DOS REIS (RJ);4.0;0;0;0;3;0;0;1;Mata Atlântica;Uso Sustentável;-23.0011;-44.3196
0000.00.1413;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇARI;Federal;Reserva Particular do Patrimônio Natural;BA;1998;1998;Portaria 138 de 02/10/1998;ITACARÉ (BA);109.0;0;0;0;84;0;0;25;Mata Atlântica;Uso Sustentável;-14.2784;-38.9959
0000.00.2874;PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS;Federal;Parque;PR;2013;2013;Lei ordinária Nº 12.829 de 20/06/2013;MATINHOS (PR) - PONTAL DO PARANÁ (PR);1360.0;0;0;0;0;0;0;1360;Área Marinha;Proteção Integral;-25.7486;-48.53005
0000.26.0974;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA TABATINGA;Estadual;Reserva Particular do Patrimônio Natural;PE;1997;1997;Portaria 093/1997 de 04/06/1997;GOIANA (PE);19.0;0;0;0;18;0;0;0;Mata Atlântica;Uso Sustentável;-7.5606;-34.9959
0000.26.3751;ÁREA DE PROTEÇÃO AMBIENTAL MARINHA RECIFES SERRAMBI;Estadual;Área de Proteção Ambiental;PE;2018;2018;Decreto 46.052/18 de 23/05/2018;IPOJUCA (PE);84019.0;0;0;0;13;0;0;84006;Área Marinha;Uso Sustentável;-8.39303;-35.0609
0000.29.0308;ÁREA DE PROTEÇÃO AMBIENTAL COROA VERMELHA;Estadual;Área de Proteção Ambiental;BA;1993;1993;Decreto 2.184 de 07/06/1993;PORTO SEGURO (BA) - SANTA CRUZ CABRÁLIA (BA);3810.0;0;0;0;3435;0;0;375;Mata Atlântica;Uso Sustentável;-16.363;-39.0469
0000.29.0313;ÁREA DE PROTEÇÃO AMBIENTAL RIO CAPIVARA;Estadual;Área de Proteção Ambiental;BA;1993;1993;Decreto 2.219 de 14/06/1993;CAMAÇARI (BA) - SALVADOR (BA);1891.0;0;0;0;1849;0;0;42;Mata Atlântica;Uso Sustentável;-12.8357;-38.413700000000006
0000.29.0326;ÁREA DE PROTEÇÃO AMBIENTAL DE MANGUE SECO;Estadual;Área de Proteção Ambiental;BA;1991;1991;Decreto 605 de 06/11/1991;JANDAÍRA (BA);2478.0;0;0;0;2300;0;0;177;Mata Atlântica;Uso Sustentável;-11.5616;-37.7853
0000.32.0333;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY;Estadual;Área de Proteção Ambiental;ES;1994;1994;Decreto 3738-N de 12/08/1994;ITAPEMIRIM (ES) - PIÚMA (ES);5195.0;0;0;0;5190;0;0;5;Mata Atlântica;Uso Sustentável;-20.92145;-40.77875
0000.32.0335;ÁREA DE PROTEÇÃO AMBIENTAL DE PRAIA MOLE;Estadual;Área de Proteção Ambiental;ES;1994;1994;Decreto 3802-N de 29/12/1994;SERRA (ES);398.0;0;0;0;395;0;0;4;Mata Atlântica;Uso Sustentável;-20.121;-40.3074
0000.32.1832;RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL CONCHA D´OSTRA;Estadual;Reserva de Desenvolvimento Sustentável;ES;2007;2007;Lei ordinária 8464 de 26/02/2007;GUARAPARI (ES);954.0;0;0;0;950;0;0;4;Mata Atlântica;Uso Sustentável;-20.6772;-40.5093
0000.33.0724;ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL;Estadual;Área de Proteção Ambiental;RJ;2002;2002;Decreto Estadual nº 31.346 de 06/06/2002;ARMAÇÃO DOS BÚZIOS (RJ) - CABO FRIO (RJ);10547.0;0;0;0;2961;0;0;7586;Área Marinha;Uso Sustentável;-22.8211;-41.956599999999995
0000.33.0729;ÁREA DE PROTEÇÃO AMBIENTAL DE MARICÁ;Estadual;Área de Proteção Ambiental;RJ;1984;1984;Decreto Estadual nº 7.230 de 23/04/1984;MARICÁ (RJ);969.0;0;0;0;913;0;0;56;Mata Atlântica;Uso Sustentável;-22.9354;-42.8246
0000.33.0737;ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU;Estadual;Área de Proteção Ambiental;RJ;2002;2002;Lei ordinária Estadual nº 4.018 de 05/12/2002;CACHOEIRAS DE MACACU (RJ) - GUAPIMIRIM (RJ) - ITABORAÍ (RJ);19508.0;0;0;0;19506;0;0;3;Mata Atlântica;Uso Sustentável;-22.58566666666667;-42.83523333333333
0000.35.1681;REFÚGIO DE VIDA SILVESTRE DAS ILHAS DO ABRIGO E GUARARITAMA;Estadual;Refúgio de Vida Silvestre;SP;2013;2013;Lei ordinária 14.982 de 08/04/2013;PERUÍBE (SP);481.0;0;0;0;10;0;0;471;Área Marinha;Proteção Integral;-24.312;-47.0012
0000.41.0496;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL GUARAQUEÇABA;Estadual;Área de Proteção Ambiental;PR, SP;1992;1992;Decreto 1.228 de 27/03/1992;ANTONINA (PR) - BARRA DO TURVO (SP) - CAJATI (SP) - CAMPINA GRANDE DO SUL (PR) - CANANÉIA (SP) - GUARAQUEÇABA (PR) - JACUPIRANGA (SP) - PARANAGUÁ (PR) - PONTAL DO PARANÁ (PR);231580.0;0;0;0;231286;0;0;294;Mata Atlântica;Uso Sustentável;-25.1602;-48.41025555555555
0000.41.0500;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA;Estadual;Área de Proteção Ambiental;PR, SC;1992;1992;Decreto 1234 de 27/03/1992;GUARATUBA (PR) - MATINHOS (PR) - MORRETES (PR) - PARANAGUÁ (PR) - SÃO JOSÉ DOS PINHAIS (PR) - TIJUCAS DO SUL (PR);199378.0;0;0;0;199377;0;0;1;Mata Atlântica;Uso Sustentável;-25.69305;-48.81321666666667
0320.32.2054;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO DEGREDO;Municipal;Área de Relevante Interesse Ecológico;ES;2002;2002;Lei ordinária 2322 de 05/12/2002;LINHARES (ES);2357.0;0;0;0;2355;0;0;2;Mata Atlântica;Uso Sustentável;-19.3946;-40.0643
0455.33.1777;APA DA ORLA MARÍTIMA DA BAÍA DE SEPETIBA;Municipal;Área de Proteção Ambiental;RJ;1988;1988;Lei ordinária 1208 de 28/03/1988;RIO DE JANEIRO (RJ);11612.0;0;0;0;11493;0;0;119;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1791;APA DA PAISAGEM E DO AREAL DA PRAIA DO PONTAL;Municipal;Área de Proteção Ambiental;RJ;2000;2000;Decreto 18849 de 03/08/2000;RIO DE JANEIRO (RJ);24.0;0;0;0;22;0;0;3;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1793;APA DA ORLA MARÍTIMA;Municipal;Área de Proteção Ambiental;RJ;1988;1988;Lei ordinária 1272 de 06/07/1988;RIO DE JANEIRO (RJ);268.0;0;0;0;228;0;0;41;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1796;APA DA PRAINHA;Municipal;Área de Proteção Ambiental;RJ;1990;1990;Lei ordinária 1534 de 11/01/1990;RIO DE JANEIRO (RJ);157.0;0;0;0;155;0;0;3;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1799;APA DO MORRO DO LEME;Municipal;Área de Proteção Ambiental;RJ;1990;1990;Decreto 9779 de 12/11/1990;RIO DE JANEIRO (RJ);124.0;0;0;0;50;0;0;74;Área Marinha;Uso Sustentável;-22.9129;-43.2003
0455.33.1823;APA DE GRUMARI;Municipal;Área de Proteção Ambiental;RJ;1986;1986;Lei ordinária 944 de 30/12/1986;RIO DE JANEIRO (RJ);967.0;0;0;0;956;0;0;11;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1824;APA DAS PONTAS DE COPACABANA E ARPOADOR E SEUS ENTORNOS;Municipal;Área de Proteção Ambiental;RJ;1994;1994;Lei ordinária 2087 de 04/01/1994;RIO DE JANEIRO (RJ);30.0;0;0;0;19;0;0;11;Mata Atlântica;Uso Sustentável;-22.9129;-43.2003
0455.33.1827;PARQUE NATURAL MUNICIPAL DE GRUMARI;Municipal;Parque;RJ;2001;2001;Decreto 20149 de 02/07/2001;RIO DE JANEIRO (RJ);794.0;0;0;0;793;0;0;1;Mata Atlântica;Proteção Integral;-22.9129;-43.2003
2200.29.3803;ÁREA DE PROTEÇÃO AMBIENTAL DE COSTA DOURADA;Municipal;Área de Proteção Ambiental;BA;1999;1999;Lei ordinária 274 de 01/07/1999;MUCURI (BA);3346.0;0;0;0;3311;0;0;35;Mata Atlântica;Uso Sustentável;-18.0754;-39.5565
0000.00.0001;ÁREA DE PROTEÇÃO AMBIENTAL ANHATOMIRIM;Federal;Área de Proteção Ambiental;SC;1992;1992;Decreto Nº 528 de 20/05/1992;GOVERNADOR CELSO RAMOS (SC);4437.0;0;0;0;1877;0;0;2559;Área Marinha;Uso Sustentável;-27.3172;-48.5576
0000.00.0006;ÁREA DE PROTEÇÃO AMBIENTAL DA BALEIA FRANCA;Federal;Área de Proteção Ambiental;SC;2000;2000;Decreto S/N de 14/09/2000;BALNEÁRIO RINCÃO (SC) - FLORIANÓPOLIS (SC) - GAROPABA (SC) - IMBITUBA (SC) - JAGUARUNA (SC) - LAGUNA (SC) - PALHOÇA (SC) - PAULO LOPES (SC) - TUBARÃO (SC);154860.0;0;0;0;34875;0;0;119985;Área Marinha;Uso Sustentável;-28.206466666666667;-48.80503333333334
0000.00.0016;ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM;Federal;Área de Proteção Ambiental;RJ;1984;1984;Decreto Nº 90.225 de 25/09/1984;GUAPIMIRIM (RJ) - ITABORAÍ (RJ) - MAGÉ (RJ) - SÃO GONÇALO (RJ);13890.0;0;0;0;8909;0;0;4981;Mata Atlântica;Uso Sustentável;-22.695300000000003;-42.987075
0000.00.0018;ÁREA DE PROTEÇÃO AMBIENTAL DE PIAÇABUÇU;Federal;Área de Proteção Ambiental;AL;1983;1984;Decreto Nº 88.421 de 21/06/1983;FELIZ DESERTO (AL) - PIAÇABUÇU (AL);9107.0;0;0;0;9042;0;0;65;Mata Atlântica;Uso Sustentável;-10.34975;-36.368399999999994
0000.00.0037;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA;Federal;Área de Relevante Interesse Ecológico;SP;1985;1985;Decreto Nº 91.887 de 05/11/1985;PERUÍBE (SP);65.0;0;0;0;53;0;0;12;Mata Atlântica;Uso Sustentável;-24.312;-47.0012
0000.00.0039;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;Federal;Área de Relevante Interesse Ecológico;PB;1985;1985;Decreto Nº 91.890 de 05/11/1985;MARCAÇÃO (PB) - RIO TINTO (PB);5770.0;0;0;0;5768;0;0;1;Mata Atlântica;Uso Sustentável;-6.78459;-35.04315
0000.00.0052;ESTAÇÃO ECOLÓGICA DE CARIJÓS;Federal;Estação Ecológica;SC;1987;1987;Decreto Nº 94.656 de 20/07/1987;FLORIANÓPOLIS (SC);729.0;0;0;0;712;0;0;17;Mata Atlântica;Proteção Integral;-27.5945;-48.5477
0000.00.0063;ESTAÇÃO ECOLÓGICA DE TAMOIOS;Federal;Estação Ecológica;RJ;1990;1990;Decreto Nº 98.864 de 23/01/1990;ANGRA DOS REIS (RJ) - PARATY (RJ);8660.0;0;0;0;289;0;0;8372;Área Marinha;Proteção Integral;-23.111600000000003;-44.518550000000005
0000.00.0064;ESTAÇÃO ECOLÓGICA TUPINAMBÁS;Federal;Estação Ecológica;SP;1987;1987;Decreto Nº 94.656 de 20/07/1987;SÃO SEBASTIÃO (SP) - UBATUBA (SP);2464.0;0;0;0;23;0;0;2440;Área Marinha;Proteção Integral;-23.614150000000002;-45.24885
0000.00.0141;PARQUE NACIONAL DA RESTINGA DE JURUBATIBA;Federal;Parque;RJ;1998;1998;Decreto S/N de 29/04/1998;CARAPEBUS (RJ) - MACAÉ (RJ) - QUISSAMÃ (RJ);14920.0;0;0;0;14752;0;0;168;Mata Atlântica;Proteção Integral;-22.220666666666663;-41.63903333333334
0000.00.0185;PARQUE NACIONAL MARINHO DOS ABROLHOS;Federal;Parque;BA;1983;1983;Decreto Nº 88.218 de 06/04/1983;ALCOBAÇA (BA) - CARAVELAS (BA);87954.0;0;0;0;64;0;0;87890;Área Marinha;Proteção Integral;-17.623150000000003;-39.23165
0000.00.0195;RESERVA BIOLÓGICA DE COMBOIOS;Federal;Reserva Biológica;ES;1984;1984;Decreto Nº 90.222 de 25/09/1984;ARACRUZ (ES) - LINHARES (ES);785.0;0;0;0;779;0;0;6;Mata Atlântica;Proteção Integral;-19.607300000000002;-40.17035
0000.00.0199;RESERVA BIOLÓGICA DE SANTA ISABEL;Federal;Reserva Biológica;SE;1988;1988;Decreto Nº 96.999 de 20/10/1988;PACATUBA (SE) - PIRAMBU (SE);4110.0;0;0;0;3867;0;0;243;Mata Atlântica;Proteção Integral;-10.58765;-36.75375
0000.00.0214;RESERVA BIOLÓGICA MARINHA DO ARVOREDO;Federal;Reserva Biológica;SC;1990;1990;Decreto n° 99.142 de 12/03/1990;BOMBINHAS (SC) - FLORIANÓPOLIS (SC) - GOVERNADOR CELSO RAMOS (SC);17105.0;0;0;0;357;0;0;16748;Área Marinha;Proteção Integral;-27.34996666666667;-48.539966666666665
0000.00.0246;RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIÁ;Federal;Reserva Extrativista;AL;2001;2001;Decreto S/N de 27/09/2001;JEQUIÁ DA PRAIA (AL);10183.0;0;0;0;2122;0;0;8061;Área Marinha;Uso Sustentável;-10.0133;-36.0142
0000.00.0251;RESERVA EXTRATIVISTA MARINHA DO ARRAIAL DO CABO;Federal;Reserva Extrativista;RJ;1997;1997;Decreto S/N de 03/01/1997;ARARUAMA (RJ) - ARRAIAL DO CABO (RJ) - CABO FRIO (RJ);51822.0;0;0;0;1088;0;0;50735;Área Marinha;Uso Sustentável;-22.912166666666664;-42.12929999999999
0000.00.0252;RESERVA EXTRATIVISTA MARINHA DO CORUMBAU;Federal;Reserva Extrativista;BA;2000;2000;Decreto S/N de 21/09/2000;PORTO SEGURO (BA) - PRADO (BA);89997.0;0;0;0;449;0;0;89548;Área Marinha;Uso Sustentável;-16.88995;-39.1435
0000.00.0253;RESERVA EXTRATIVISTA DE CANAVIEIRAS;Federal;Reserva Extrativista;BA;2006;2006;Decreto S/N de 05/06/2006;BELMONTE (BA) - CANAVIEIRAS (BA) - UNA (BA);100687.0;0;0;0;16988;0;0;83699;Área Marinha;Uso Sustentável;-15.604033333333334;-38.96863333333334
0000.00.0255;RESERVA EXTRATIVISTA MARINHA DO PIRAJUBAÉ;Federal;Reserva Extrativista;SC;1992;1992;Decreto n° 533 de 20/05/1992;FLORIANÓPOLIS (SC);1687.0;0;0;0;782;0;0;905;Área Marinha;Uso Sustentável;-27.5945;-48.5477
0000.00.0263;ESTAÇÃO ECOLÓGICA DA GUANABARA;Federal;Estação Ecológica;RJ;2006;2006;Decreto S/N de 15/02/2006;GUAPIMIRIM (RJ) - ITABORAÍ (RJ);1936.0;0;0;0;1711;0;0;225;Mata Atlântica;Proteção Integral;-22.6456;-42.9267
0000.00.1563;RESERVA EXTRATIVISTA ACAÚ-GOIANA;Federal;Reserva Extrativista;PB, PE;2007;2007;Decreto S/N de 26/09/2007;CAAPORÃ (PB) - GOIANA (PE) - PITIMBU (PB);6709.0;0;0;0;4468;0;0;2241;Mata Atlântica;Uso Sustentável;-7.513503333333333;-34.905499999999996
0000.00.1808;RESERVA EXTRATIVISTA DE CASSURUBÁ;Federal;Reserva Extrativista;BA;2009;2009;Decreto S/N de 05/06/2009;ALCOBAÇA (BA) - CARAVELAS (BA) - NOVA VIÇOSA (BA);100571.0;0;0;0;32255;0;0;68316;Área Marinha;Uso Sustentável;-17.71296666666667;-39.2792
0000.00.1813;REFÚGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Federal;Refúgio de Vida Silvestre;BA;2007;2007;Decreto S/N de 21/12/2007;PORTO SEGURO (BA);971.0;0;0;0;962;0;0;9;Mata Atlântica;Proteção Integral;-16.4435;-39.0643
0000.00.1880;REFÚGIO DE VIDA SILVESTRE DE UNA;Federal;Refúgio de Vida Silvestre;BA;2007;2007;Decreto S/N de 21/12/2007;ILHÉUS (BA) - UNA (BA);23262.0;0;0;0;23239;0;0;23;Mata Atlântica;Proteção Integral;-15.03605;-39.06125
0000.00.1911;REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ;Federal;Refúgio de Vida Silvestre;ES;2010;2010;Decreto s/n de 17/06/2010;ARACRUZ (ES) - FUNDÃO (ES) - SERRA (ES);17750.0;0;0;0;49;0;0;17700;Área Marinha;Proteção Integral;-19.959333333333333;-40.330533333333335
0000.00.1912;ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS;Federal;Área de Proteção Ambiental;ES;2010;2010;Decreto s/n de 17/06/2010;ARACRUZ (ES) - FUNDÃO (ES) - SERRA (ES);114957.0;0;0;0;456;0;0;114501;Área Marinha;Uso Sustentável;-19.959333333333333;-40.330533333333335
0000.00.3432;REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES;Federal;Refúgio de Vida Silvestre;SP;2016;2016;Decreto S/N de 02/08/2016;SÃO SEBASTIÃO (SP);67472.0;0;0;0;0;0;0;67472;Área Marinha;Proteção Integral;-23.7951;-45.4143
0000.00.3633;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DE TRINDADE E MARTIM VAZ;Federal;Área de Proteção Ambiental;ES;2018;2018;Decreto Nº 9.312 de 19/03/2018;VITÓRIA (ES);40385374.0;0;0;0;0;0;0;40385374;Área Marinha;Uso Sustentável;-20.3155;-40.3128
0000.00.3642;MONUMENTO NATURAL DAS ILHAS DE TRINDADE E MARTIM VAZ E DO MONTE COLÚMBIA;Federal;Monumento Natural;ES;2018;2018;Decreto Nº 9.312 de 19/03/2018;VITÓRIA (ES);6768055.0;0;0;0;358;0;0;6767698;Área Marinha;Proteção Integral;-20.3155;-40.3128
0000.00.3643;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DE SÃO PEDRO E SÃO PAULO;Federal;Área de Proteção Ambiental;RN;2018;2018;Decreto Nº 9.313 de 19/03/2018;NATAL (RN);38413271.0;0;0;0;1;0;0;38413270;Área Marinha;Uso Sustentável;-5.79357;-35.1986
0000.00.3644;MONUMENTO NATURAL DO ARQUIPÉLAGO DE SÃO PEDRO E SÃO PAULO;Federal;Monumento Natural;RN;2018;2018;Decreto Nº 9.313 de 19/03/2018;NATAL (RN);4719266.0;0;0;0;0;0;0;4719266;Área Marinha;Proteção Integral;-5.79357;-35.1986
0000.00.5126;ÁREA DE PROTEÇÃO AMBIENTAL DA FOZ DO RIO DOCE;Federal;Área de Proteção Ambiental;ES;2025;2025;Decreto Nº 12.483 de 03/06/2025;ARACRUZ (ES) - LINHARES (ES);45417.0;0;0;0;8851;0;0;36566;Área Marinha;Uso Sustentável;-19.607300000000002;-40.17035
0000.21.1886;PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUÍS;Estadual;Parque;MA;1991;1991;Decreto 11.902 de 11/06/1991;CURURUPU (MA);45129.0;0;0;0;0;0;0;45129;Área Marinha;Proteção Integral;-1.81475;-44.8644
0000.21.3543;PARQUE ESTADUAL MARINHO BANCO DO TAROL;Estadual;Parque;MA;2014;2014;Lei ordinária 10171/2014 de 12/12/2014;CURURUPU (MA);34188.0;0;0;0;0;0;0;34188;Área Marinha;Proteção Integral;-1.81475;-44.8644
